combination,pca_x,pca_y,accuracy
A1+B7+C7+D9,-286.6563650550347,-62.904323104841595,0.18009849402008818
A1+B7+C7+D10,-286.6563650550347,-62.90432310484164,0.19323842622048137
A1+B7+C8+D1,-286.656365055035,-62.904323104841865,0.1972583632221118
A1+B7+C8+D2,-286.6563650550348,-62.904323104841836,0.20575846889359944
A1+B7+C8+D3,-286.656365055035,-62.904323104841836,0.21363673151280427
A1+B7+C8+D4,-286.6563650550349,-62.90432310484181,0.21265744616902965
A1+B7+C8+D5,-286.6563650550349,-62.904323104841836,0.21169170935525075
A1+B7+C8+D6,-286.656365055035,-62.904323104841836,0.21391700316322482
A1+B7+C8+D7,-286.65636505503494,-62.904323104841865,0.2280869764883193
A1+B7+C8+D8,-286.65636505503494,-62.90432310484185,0.20370967320146413
A1+B7+C8+D9,-286.65636505503494,-62.90432310484181,0.1891358499036282
A1+B7+C8+D10,-286.65636505503494,-62.90432310484185,0.2022757821040213
A1+B7+C9+D1,-286.656365055035,-62.90432310484182,0.19164530983262681
A1+B7+C9+D2,-286.6563650550348,-62.904323104841794,0.20014541550411463
A1+B7+C9+D3,-286.656365055035,-62.904323104841794,0.2080236781233194
A1+B7+C9+D4,-286.6563650550349,-62.904323104841765,0.20704439277954473
A1+B7+C9+D5,-286.6563650550349,-62.904323104841794,0.20607865596576602
A1+B7+C9+D6,-286.656365055035,-62.904323104841794,0.20830394977374003
A1+B7+C9+D7,-286.65636505503494,-62.90432310484182,0.22247392309883446
A1+B7+C9+D8,-286.65636505503494,-62.90432310484181,0.19809661981197935
A1+B7+C9+D9,-286.65636505503494,-62.904323104841765,0.1835227965141435
A1+B7+C9+D10,-286.65636505503494,-62.90432310484181,0.19666272871453655
A1+B7+C10+D1,-286.6563650550349,-62.90432310484164,0.18469652209828477
A1+B7+C10+D2,-286.6563650550347,-62.90432310484161,0.1931966277697723
A1+B7+C10+D3,-286.6563650550349,-62.90432310484161,0.20107489038897733
A1+B7+C10+D4,-286.65636505503477,-62.90432310484158,0.2000956050452026
A1+B7+C10+D5,-286.65636505503477,-62.90432310484161,0.19912986823142392
A1+B7+C10+D6,-286.6563650550349,-62.90432310484161,0.20135516203939766
A1+B7+C10+D7,-286.6563650550348,-62.90432310484164,0.21552513536449203
A1+B7+C10+D8,-286.6563650550348,-62.90432310484162,0.19114783207763714
A1+B7+C10+D9,-286.6563650550348,-62.90432310484158,0.1765740087798013
A1+B7+C10+D10,-286.6563650550348,-62.90432310484162,0.18971394098019426
A1+B8+C1+D1,-241.4160575462954,-81.93141094923925,0.08467956278793788
A1+B8+C1+D2,-241.41605754629526,-81.93141094923922,0.09317966845942575
A1+B8+C1+D3,-241.41605754629543,-81.93141094923922,0.10105793107863059
A1+B8+C1+D4,-241.41605754629532,-81.9314109492392,0.10007864573485589
A1+B8+C1+D5,-241.4160575462952,-81.93141094923922,0.09911290892107713
A1+B8+C1+D6,-241.4160575462954,-81.93141094923922,0.10133820272905093
A1+B8+C1+D7,-241.41605754629535,-81.93141094923925,0.11550817605414555
A1+B8+C1+D8,-241.41605754629535,-81.93141094923924,0.09113087276729051
A1+B8+C1+D9,-241.41605754629538,-81.9314109492392,0.07655704946945463
A1+B8+C1+D10,-241.41605754629538,-81.93141094923924,0.0896969816698478
A1+B8+C2+D1,-241.4160575462953,-81.93141094923915,0.08414458902608878
A1+B8+C2+D2,-241.41605754629515,-81.93141094923912,0.09264469469757636
A1+B8+C2+D3,-241.41605754629532,-81.93141094923912,0.1005229573167812
A1+B8+C2+D4,-241.4160575462952,-81.9314109492391,0.0995436719730065
A1+B8+C2+D5,-241.4160575462951,-81.93141094923912,0.09857793515922766
A1+B8+C2+D6,-241.4160575462953,-81.93141094923912,0.10080322896720167
A1+B8+C2+D7,-241.41605754629524,-81.93141094923915,0.11497320229229609
A1+B8+C2+D8,-241.41605754629524,-81.93141094923914,0.09059589900544114
A1+B8+C2+D9,-241.41605754629526,-81.9314109492391,0.07602207570760516
A1+B8+C2+D10,-241.41605754629526,-81.93141094923914,0.08916200790799818
A1+B8+C3+D1,-241.41605754629532,-81.93141094923917,0.08525464913724556
A1+B8+C3+D2,-241.41605754629518,-81.93141094923914,0.09375475480873323
A1+B8+C3+D3,-241.41605754629535,-81.93141094923914,0.10163301742793811
A1+B8+C3+D4,-241.41605754629524,-81.93141094923911,0.10065373208416323
A1+B8+C3+D5,-241.41605754629512,-81.93141094923914,0.09968799527038458
A1+B8+C3+D6,-241.41605754629532,-81.93141094923914,0.10191328907835841
A1+B8+C3+D7,-241.41605754629526,-81.93141094923917,0.1160832624034529
A1+B8+C3+D8,-241.41605754629526,-81.93141094923915,0.09170595911659808
A1+B8+C3+D9,-241.4160575462953,-81.93141094923911,0.07713213581876222
A1+B8+C3+D10,-241.4160575462953,-81.93141094923915,0.09027206801915497
A1+B8+C4+D1,-241.41605754629538,-81.93141094923924,0.08409968335485887
A1+B8+C4+D2,-241.41605754629524,-81.93141094923921,0.09259978902634675
A1+B8+C4+D3,-241.4160575462954,-81.93141094923921,0.10047805164555151
A1+B8+C4+D4,-241.4160575462953,-81.93141094923918,0.09949876630177676
A1+B8+C4+D5,-241.41605754629518,-81.93141094923921,0.09853302948799805
A1+B8+C4+D6,-241.41605754629538,-81.93141094923921,0.100758323295972
A1+B8+C4+D7,-241.41605754629532,-81.93141094923924,0.11492829662106636
A1+B8+C4+D8,-241.41605754629532,-81.93141094923922,0.0905509933342115
A1+B8+C4+D9,-241.41605754629535,-81.93141094923918,0.07597717003637561
A1+B8+C4+D10,-241.41605754629535,-81.93141094923922,0.0891171022367686
A1+B8+C5+D1,-241.41605754629526,-81.93141094923902,0.08461250018311503
A1+B8+C5+D2,-241.41605754629512,-81.931410949239,0.0931126058546027
A1+B8+C5+D3,-241.4160575462953,-81.931410949239,0.10099086847380762
A1+B8+C5+D4,-241.41605754629518,-81.93141094923897,0.10001158313003286
A1+B8+C5+D5,-241.41605754629506,-81.931410949239,0.09904584631625418
A1+B8+C5+D6,-241.41605754629526,-81.931410949239,0.10127114012422808
A1+B8+C5+D7,-241.4160575462952,-81.93141094923902,0.11544111344932245
A1+B8+C5+D8,-241.4160575462952,-81.93141094923901,0.09106381016246735
A1+B8+C5+D9,-241.41605754629524,-81.93141094923897,0.0764899868646315
A1+B8+C5+D10,-241.41605754629524,-81.93141094923901,0.0896299190650247
A1+B8+C6+D1,-241.41605754629543,-81.93141094923921,0.09975051909974249
A1+B8+C6+D2,-241.4160575462953,-81.93141094923918,0.10825062477123035
A1+B8+C6+D3,-241.41605754629546,-81.93141094923918,0.11612888739043524
A1+B8+C6+D4,-241.41605754629535,-81.93141094923915,0.11514960204666054
A1+B8+C6+D5,-241.41605754629524,-81.93141094923918,0.11418386523288175
A1+B8+C6+D6,-241.41605754629543,-81.93141094923918,0.11640915904085568
A1+B8+C6+D7,-241.41605754629538,-81.93141094923921,0.1305791323659502
A1+B8+C6+D8,-241.41605754629538,-81.9314109492392,0.10620182907909513
A1+B8+C6+D9,-241.4160575462954,-81.93141094923915,0.09162800578125922
A1+B8+C6+D10,-241.4160575462954,-81.9314109492392,0.10476793798165238
A1+B8+C7+D1,-241.41605754629518,-81.931410949239,0.08493025125839365
A1+B8+C7+D2,-241.41605754629504,-81.93141094923897,0.09343035692988141
A1+B8+C7+D3,-241.4160575462952,-81.93141094923897,0.1013086195490862
A1+B8+C7+D4,-241.4160575462951,-81.93141094923894,0.1003293342053115
A1+B8+C7+D5,-241.41605754629498,-81.93141094923897,0.09936359739153285
A1+B8+C7+D6,-241.41605754629518,-81.93141094923897,0.10158889119950662
A1+B8+C7+D7,-241.41605754629512,-81.931410949239,0.11575886452460117
A1+B8+C7+D8,-241.41605754629512,-81.93141094923898,0.09138156123774596
A1+B8+C7+D9,-241.41605754629515,-81.93141094923894,0.07680773793991022
A1+B8+C7+D10,-241.41605754629515,-81.93141094923898,0.08994767014030336
A1+B8+C8+D1,-241.41605754629538,-81.93141094923921,0.09396760714193345
A1+B8+C8+D2,-241.41605754629524,-81.93141094923918,0.10246771281342128
A1+B8+C8+D3,-241.4160575462954,-81.93141094923918,0.11034597543262614
A1+B8+C8+D4,-241.4160575462953,-81.93141094923915,0.10936669008885141
A1+B8+C8+D5,-241.41605754629518,-81.93141094923918,0.10840095327507279
A1+B8+C8+D6,-241.41605754629538,-81.93141094923918,0.11062624708304665
A1+B8+C8+D7,-241.41605754629532,-81.93141094923921,0.12479622040814102
A1+B8+C8+D8,-241.41605754629532,-81.9314109492392,0.10041891712128623
A1+B8+C8+D9,-241.41605754629535,-81.93141094923915,0.08584509382345017
A1+B8+C8+D10,-241.41605754629535,-81.9314109492392,0.09898502602384324
A1+B8+C9+D1,-241.41605754629538,-81.93141094923917,0.08835455375244897
A1+B8+C9+D2,-241.41605754629524,-81.93141094923914,0.09685465942393669
A1+B8+C9+D3,-241.4160575462954,-81.93141094923914,0.10473292204314144
A1+B8+C9+D4,-241.4160575462953,-81.93141094923911,0.10375363669936684
A1+B8+C9+D5,-241.41605754629518,-81.93141094923914,0.10278789988558805
A1+B8+C9+D6,-241.41605754629538,-81.93141094923914,0.10501319369356202
A1+B8+C9+D7,-241.41605754629532,-81.93141094923917,0.1191831670186563
A1+B8+C9+D8,-241.41605754629532,-81.93141094923915,0.09480586373180147
A1+B8+C9+D9,-241.41605754629535,-81.93141094923911,0.08023204043396538
A1+B8+C9+D10,-241.41605754629535,-81.93141094923915,0.09337197263435854
A1+B8+C10+D1,-241.4160575462952,-81.93141094923898,0.08140576601810666
A1+B8+C10+D2,-241.41605754629506,-81.93141094923895,0.08990587168959435
A1+B8+C10+D3,-241.41605754629524,-81.93141094923895,0.09778413430879924
A1+B8+C10+D4,-241.41605754629512,-81.93141094923892,0.09680484896502446
A1+B8+C10+D5,-241.416057546295,-81.93141094923895,0.09583911215124576
A1+B8+C10+D6,-241.4160575462952,-81.93141094923895,0.09806440595921963
A1+B8+C10+D7,-241.41605754629515,-81.93141094923898,0.112234379284314
A1+B8+C10+D8,-241.41605754629515,-81.93141094923897,0.08785707599745901
A1+B8+C10+D9,-241.41605754629518,-81.93141094923892,0.07328325269962306
A1+B8+C10+D10,-241.41605754629518,-81.93141094923897,0.0864231849000162
A1+B9+C1+D1,-119.49217825010807,-151.4419490161267,0.059493688133773544
A1+B9+C1+D2,-119.49217825010795,-151.4419490161267,0.06799379380526145
A1+B9+C1+D3,-119.49217825010807,-151.4419490161267,0.07587205642446619
A1+B9+C1+D4,-119.49217825010801,-151.44194901612667,0.07489277108069149
A1+B9+C1+D5,-119.49217825010791,-151.4419490161267,0.07392703426691288
A1+B9+C1+D6,-119.49217825010804,-151.44194901612673,0.07615232807488678
A1+B9+C1+D7,-119.49217825010801,-151.4419490161267,0.09032230139998114
A1+B9+C1+D8,-119.49217825010803,-151.4419490161267,0.06594499811312608
A1+B9+C1+D9,-119.49217825010801,-151.44194901612667,0.05137117481529025
A1+B9+C1+D10,-119.49217825010804,-151.44194901612673,0.06451110701568309
A1+B9+C2+D1,-119.492178250108,-151.4419490161266,0.0589587143719242
A1+B9+C2+D2,-119.49217825010788,-151.4419490161266,0.06745882004341199
A1+B9+C2+D3,-119.492178250108,-151.4419490161266,0.07533708266261685
A1+B9+C2+D4,-119.49217825010794,-151.44194901612659,0.07435779731884215
A1+B9+C2+D5,-119.49217825010784,-151.4419490161266,0.07339206050506339
A1+B9+C2+D6,-119.49217825010797,-151.44194901612664,0.0756173543130372
A1+B9+C2+D7,-119.49217825010794,-151.4419490161266,0.0897873276381317
A1+B9+C2+D8,-119.49217825010795,-151.4419490161266,0.06541002435127666
A1+B9+C2+D9,-119.49217825010794,-151.44194901612659,0.050836201053440826
A1+B9+C2+D10,-119.49217825010797,-151.44194901612664,0.06397613325383378
A1+B9+C3+D1,-119.49217825010801,-151.44194901612664,0.060068774483081136
A1+B9+C3+D2,-119.4921782501079,-151.44194901612664,0.06856888015456875
A1+B9+C3+D3,-119.49217825010801,-151.44194901612664,0.07644714277377375
A1+B9+C3+D4,-119.49217825010795,-151.4419490161266,0.07546785742999894
A1+B9+C3+D5,-119.49217825010786,-151.44194901612664,0.07450212061622008
A1+B9+C3+D6,-119.49217825010798,-151.44194901612667,0.07672741442419409
A1+B9+C3+D7,-119.49217825010795,-151.44194901612664,0.09089738774928849
A1+B9+C3+D8,-119.49217825010797,-151.44194901612664,0.0665200844624334
A1+B9+C3+D9,-119.49217825010795,-151.4419490161266,0.05194626116459767
A1+B9+C3+D10,-119.49217825010798,-151.44194901612667,0.0650861933649908
A1+B9+C4+D1,-119.49217825010803,-151.44194901612667,0.05891380870069459
A1+B9+C4+D2,-119.49217825010791,-151.44194901612667,0.0674139143721822
A1+B9+C4+D3,-119.49217825010803,-151.44194901612667,0.07529217699138693
A1+B9+C4+D4,-119.49217825010797,-151.44194901612664,0.07431289164761246
A1+B9+C4+D5,-119.49217825010787,-151.44194901612667,0.07334715483383365
A1+B9+C4+D6,-119.492178250108,-151.4419490161267,0.07557244864180757
A1+B9+C4+D7,-119.49217825010797,-151.44194901612667,0.08974242196690183
A1+B9+C4+D8,-119.49217825010798,-151.44194901612667,0.06536511868004687
A1+B9+C4+D9,-119.49217825010797,-151.44194901612664,0.050791295382211124
A1+B9+C4+D10,-119.492178250108,-151.4419490161267,0.06393122758260429
A1+B9+C5+D1,-119.49217825010788,-151.44194901612647,0.05942662552895053
A1+B9+C5+D2,-119.49217825010777,-151.44194901612647,0.06792673120043825
A1+B9+C5+D3,-119.49217825010788,-151.44194901612647,0.07580499381964309
A1+B9+C5+D4,-119.49217825010783,-151.44194901612644,0.07482570847586843
A1+B9+C5+D5,-119.49217825010773,-151.44194901612647,0.07385997166208973
A1+B9+C5+D6,-119.49217825010786,-151.4419490161265,0.07608526547006378
A1+B9+C5+D7,-119.49217825010783,-151.44194901612647,0.09025523879515801
A1+B9+C5+D8,-119.49217825010784,-151.44194901612647,0.06587793550830295
A1+B9+C5+D9,-119.49217825010783,-151.44194901612644,0.05130411221046734
A1+B9+C5+D10,-119.49217825010786,-151.4419490161265,0.06444404441086024
A1+B9+C6+D1,-119.49217825010805,-151.44194901612664,0.07456464444557827
A1+B9+C6+D2,-119.49217825010794,-151.44194901612664,0.08306475011706607
A1+B9+C6+D3,-119.49217825010805,-151.44194901612664,0.09094301273627091
A1+B9+C6+D4,-119.492178250108,-151.4419490161266,0.08996372739249621
A1+B9+C6+D5,-119.4921782501079,-151.44194901612664,0.08899799057871739
A1+B9+C6+D6,-119.49217825010803,-151.44194901612667,0.0912232843866913
A1+B9+C6+D7,-119.492178250108,-151.44194901612664,0.10539325771178566
A1+B9+C6+D8,-119.49217825010801,-151.44194901612664,0.08101595442493074
A1+B9+C6+D9,-119.492178250108,-151.4419490161266,0.06644213112709485
A1+B9+C6+D10,-119.49217825010803,-151.44194901612667,0.07958206332748799
A1+B9+C7+D1,-119.49217825010784,-151.4419490161265,0.059744376604229106
A1+B9+C7+D2,-119.49217825010773,-151.4419490161265,0.06824448227571692
A1+B9+C7+D3,-119.49217825010784,-151.4419490161265,0.07612274489492173
A1+B9+C7+D4,-119.49217825010778,-151.44194901612647,0.07514345955114712
A1+B9+C7+D5,-119.49217825010768,-151.4419490161265,0.07417772273736835
A1+B9+C7+D6,-119.49217825010781,-151.44194901612653,0.0764030165453422
A1+B9+C7+D7,-119.49217825010778,-151.4419490161265,0.09057298987043676
A1+B9+C7+D8,-119.4921782501078,-151.4419490161265,0.06619568658358162
A1+B9+C7+D9,-119.49217825010778,-151.44194901612647,0.05162186328574588
A1+B9+C7+D10,-119.49217825010781,-151.44194901612653,0.06476179548613878
A1+B9+C8+D1,-119.49217825010803,-151.4419490161266,0.06878173248776907
A1+B9+C8+D2,-119.49217825010791,-151.4419490161266,0.07728183815925689
A1+B9+C8+D3,-119.49217825010803,-151.4419490161266,0.08516010077846178
A1+B9+C8+D4,-119.49217825010797,-151.44194901612659,0.08418081543468708
A1+B9+C8+D5,-119.49217825010787,-151.4419490161266,0.08321507862090835
A1+B9+C8+D6,-119.492178250108,-151.44194901612664,0.08544037242888224
A1+B9+C8+D7,-119.49217825010797,-151.4419490161266,0.0996103457539767
A1+B9+C8+D8,-119.49217825010798,-151.4419490161266,0.07523304246712162
A1+B9+C8+D9,-119.49217825010797,-151.44194901612659,0.06065921916928576
A1+B9+C8+D10,-119.492178250108,-151.44194901612664,0.07379915136967886
A1+B9+C9+D1,-119.49217825010805,-151.44194901612664,0.06316867909828447
A1+B9+C9+D2,-119.49217825010794,-151.44194901612664,0.07166878476977213
A1+B9+C9+D3,-119.49217825010805,-151.44194901612664,0.07954704738897715
A1+B9+C9+D4,-119.492178250108,-151.4419490161266,0.0785677620452023
A1+B9+C9+D5,-119.4921782501079,-151.44194901612664,0.07760202523142357
A1+B9+C9+D6,-119.49217825010803,-151.44194901612667,0.07982731903939753
A1+B9+C9+D7,-119.492178250108,-151.44194901612664,0.09399729236449192
A1+B9+C9+D8,-119.49217825010801,-151.44194901612664,0.06961998907763689
A1+B9+C9+D9,-119.492178250108,-151.4419490161266,0.05504616577980109
A1+B9+C9+D10,-119.49217825010803,-151.44194901612667,0.06818609798019408
A1+B9+C10+D1,-119.4921782501079,-151.44194901612642,0.05621989136394225
A1+B9+C10+D2,-119.49217825010778,-151.44194901612642,0.06471999703543001
A1+B9+C10+D3,-119.4921782501079,-151.44194901612642,0.07259825965463466
A1+B9+C10+D4,-119.49217825010784,-151.4419490161264,0.07161897431086017
A1+B9+C10+D5,-119.49217825010774,-151.44194901612642,0.07065323749708154
A1+B9+C10+D6,-119.49217825010787,-151.44194901612644,0.07287853130505523
A1+B9+C10+D7,-119.49217825010784,-151.44194901612642,0.08704850463014964
A1+B9+C10+D8,-119.49217825010786,-151.44194901612642,0.06267120134329476
A1+B9+C10+D9,-119.49217825010784,-151.4419490161264,0.048097378045458765
A1+B9+C10+D10,-119.49217825010787,-151.44194901612644,0.061237310245851745
A1+B10+C1+D1,82.99006462424285,355.46714523259664,0.1183885746754881
A1+B10+C1+D2,82.99006462424296,355.46714523259664,0.12688868034697565
A1+B10+C1+D3,82.99006462424285,355.46714523259664,0.1347669429661806
A1+B10+C1+D4,82.9900646242429,355.4671452325967,0.13378765762240577
A1+B10+C1+D5,82.990064624243,355.4671452325967,0.1328219208086271
A1+B10+C1+D6,82.99006462424288,355.46714523259664,0.135047214616601
A1+B10+C1+D7,82.9900646242429,355.46714523259664,0.14921718794169528
A1+B10+C1+D8,82.99006462424289,355.46714523259664,0.12483988465484039
A1+B10+C1+D9,82.9900646242429,355.46714523259664,0.11026606135700477
A1+B10+C1+D10,82.99006462424288,355.46714523259664,0.12340599355739776
A1+B10+C2+D1,82.99006462424292,355.4671452325967,0.11785360091363845
A1+B10+C2+D2,82.99006462424303,355.4671452325967,0.12635370658512618
A1+B10+C2+D3,82.99006462424292,355.4671452325967,0.13423196920433125
A1+B10+C2+D4,82.99006462424298,355.46714523259675,0.13325268386055644
A1+B10+C2+D5,82.99006462424308,355.46714523259675,0.13228694704677765
A1+B10+C2+D6,82.99006462424295,355.4671452325967,0.13451224085475147
A1+B10+C2+D7,82.99006462424298,355.4671452325967,0.14868221417984598
A1+B10+C2+D8,82.99006462424296,355.4671452325967,0.12430491089299092
A1+B10+C2+D9,82.99006462424298,355.4671452325967,0.10973108759515501
A1+B10+C2+D10,82.99006462424295,355.4671452325967,0.122871019795548
A1+B10+C3+D1,82.9900646242429,355.4671452325967,0.11896366102479526
A1+B10+C3+D2,82.99006462424302,355.4671452325967,0.12746376669628307
A1+B10+C3+D3,82.9900646242429,355.4671452325967,0.13534202931548805
A1+B10+C3+D4,82.99006462424296,355.46714523259675,0.13436274397171322
A1+B10+C3+D5,82.99006462424306,355.46714523259675,0.13339700715793465
A1+B10+C3+D6,82.99006462424293,355.4671452325967,0.13562230096590847
A1+B10+C3+D7,82.99006462424296,355.4671452325967,0.14979227429100264
A1+B10+C3+D8,82.99006462424295,355.4671452325967,0.12541497100414783
A1+B10+C3+D9,82.99006462424296,355.4671452325967,0.11084114770631201
A1+B10+C3+D10,82.99006462424293,355.4671452325967,0.12398107990670502
A1+B10+C4+D1,82.99006462424289,355.4671452325967,0.11780869524240892
A1+B10+C4+D2,82.990064624243,355.4671452325967,0.1263088009138966
A1+B10+C4+D3,82.99006462424289,355.4671452325967,0.13418706353310142
A1+B10+C4+D4,82.99006462424295,355.46714523259675,0.1332077781893268
A1+B10+C4+D5,82.99006462424305,355.46714523259675,0.13224204137554796
A1+B10+C4+D6,82.99006462424292,355.4671452325967,0.13446733518352183
A1+B10+C4+D7,82.99006462424295,355.4671452325967,0.14863730850861626
A1+B10+C4+D8,82.99006462424293,355.4671452325967,0.12426000522176137
A1+B10+C4+D9,82.99006462424295,355.4671452325967,0.10968618192392554
A1+B10+C4+D10,82.99006462424292,355.4671452325967,0.12282611412431844
A1+B10+C5+D1,82.99006462424303,355.4671452325968,0.11832151207066507
A1+B10+C5+D2,82.99006462424315,355.4671452325968,0.12682161774215264
A1+B10+C5+D3,82.99006462424303,355.4671452325968,0.13469988036135735
A1+B10+C5+D4,82.99006462424309,355.46714523259686,0.13372059501758282
A1+B10+C5+D5,82.99006462424319,355.46714523259686,0.1327548582038041
A1+B10+C5+D6,82.99006462424306,355.4671452325968,0.1349801520117779
A1+B10+C5+D7,82.99006462424309,355.4671452325968,0.14915012533687225
A1+B10+C5+D8,82.99006462424308,355.4671452325968,0.12477282205001741
A1+B10+C5+D9,82.99006462424309,355.4671452325968,0.11019899875218143
A1+B10+C5+D10,82.99006462424306,355.4671452325968,0.12333893095257457
A1+B10+C6+D1,82.99006462424286,355.46714523259664,0.13345953098729268
A1+B10+C6+D2,82.99006462424298,355.46714523259664,0.14195963665878042
A1+B10+C6+D3,82.99006462424286,355.46714523259664,0.1498378992779852
A1+B10+C6+D4,82.99006462424292,355.4671452325967,0.1488586139342106
A1+B10+C6+D5,82.99006462424302,355.4671452325967,0.14789287712043167
A1+B10+C6+D6,82.99006462424289,355.46714523259664,0.15011817092840576
A1+B10+C6+D7,82.99006462424292,355.46714523259664,0.16428814425350002
A1+B10+C6+D8,82.9900646242429,355.46714523259664,0.13991084096664508
A1+B10+C6+D9,82.99006462424292,355.46714523259664,0.12533701766880928
A1+B10+C6+D10,82.99006462424289,355.46714523259664,0.13847694986920242
A1+B10+C7+D1,82.99006462424308,355.46714523259686,0.11863926314594356
A1+B10+C7+D2,82.99006462424319,355.46714523259686,0.12713936881743126
A1+B10+C7+D3,82.99006462424308,355.46714523259686,0.13501763143663598
A1+B10+C7+D4,82.99006462424313,355.4671452325969,0.13403834609286142
A1+B10+C7+D5,82.99006462424323,355.4671452325969,0.1330726092790826
A1+B10+C7+D6,82.9900646242431,355.46714523259686,0.13529790308705672
A1+B10+C7+D7,82.99006462424313,355.46714523259686,0.14946787641215106
A1+B10+C7+D8,82.99006462424312,355.46714523259686,0.12509057312529606
A1+B10+C7+D9,82.99006462424313,355.46714523259686,0.1105167498274601
A1+B10+C7+D10,82.9900646242431,355.46714523259686,0.12365668202785322
A1+B10+C8+D1,82.99006462424289,355.4671452325967,0.12767661902948363
A1+B10+C8+D2,82.990064624243,355.4671452325967,0.13617672470097128
A1+B10+C8+D3,82.99006462424289,355.4671452325967,0.1440549873201761
A1+B10+C8+D4,82.99006462424295,355.46714523259675,0.1430757019764014
A1+B10+C8+D5,82.99006462424305,355.46714523259675,0.14210996516262261
A1+B10+C8+D6,82.99006462424292,355.4671452325967,0.14433525897059651
A1+B10+C8+D7,82.99006462424295,355.4671452325967,0.15850523229569097
A1+B10+C8+D8,82.99006462424293,355.4671452325967,0.13412792900883613
A1+B10+C8+D9,82.99006462424295,355.4671452325967,0.11955410571100006
A1+B10+C8+D10,82.99006462424292,355.4671452325967,0.13269403791139311
A1+B10+C9+D1,82.99006462424286,355.4671452325967,0.1220635656399989
A1+B10+C9+D2,82.99006462424298,355.4671452325967,0.13056367131148652
A1+B10+C9+D3,82.99006462424286,355.4671452325967,0.13844193393069132
A1+B10+C9+D4,82.99006462424292,355.46714523259675,0.13746264858691667
A1+B10+C9+D5,82.99006462424302,355.46714523259675,0.1364969117731381
A1+B10+C9+D6,82.99006462424289,355.4671452325967,0.13872220558111192
A1+B10+C9+D7,82.99006462424292,355.4671452325967,0.15289217890620638
A1+B10+C9+D8,82.9900646242429,355.4671452325967,0.12851487561935107
A1+B10+C9+D9,82.99006462424292,355.4671452325967,0.1139410523215154
A1+B10+C9+D10,82.99006462424289,355.4671452325967,0.1270809845219085
A1+B10+C10+D1,82.99006462424302,355.46714523259686,0.11511477790565647
A1+B10+C10+D2,82.99006462424313,355.46714523259686,0.1236148835771441
A1+B10+C10+D3,82.99006462424302,355.46714523259686,0.13149314619634905
A1+B10+C10+D4,82.99006462424308,355.4671452325969,0.13051386085257433
A1+B10+C10+D5,82.99006462424317,355.4671452325969,0.12954812403879562
A1+B10+C10+D6,82.99006462424305,355.46714523259686,0.13177341784676944
A1+B10+C10+D7,82.99006462424308,355.46714523259686,0.14594339117186408
A1+B10+C10+D8,82.99006462424306,355.46714523259686,0.12156608788500918
A1+B10+C10+D9,82.99006462424308,355.46714523259686,0.10699226458717312
A1+B10+C10+D10,82.99006462424305,355.46714523259686,0.1201321967875661
